R_angstrom,E_FIC_aug-cc-pV5Z_hartree
1.7519519519519517,-1.04010138579565
1.7567567567567566,-1.03966677463111
1.7615615615615614,-1.03923577224651
1.7663663663663662,-1.03880836756264
1.771171171171171,-1.03838454923099
1.775975975975976,-1.03796430563814
1.7807807807807807,-1.03754762491022
1.7855855855855856,-1.03713449491729
1.7903903903903904,-1.03672490327787
1.795195195195195,-1.0363188373632
1.7999999999999998,-1.03591628430169
1.8048048048048047,-1.03551723098349
1.8096096096096095,-1.03512166406454
1.8144144144144143,-1.03472956997137
1.8192192192192191,-1.03434093490512
1.824024024024024,-1.03395574484626
1.8288288288288288,-1.03357398555869
1.8336336336336334,-1.03319564259437
1.8384384384384382,-1.03282070129754
1.843243243243243,-1.03244914680914
1.848048048048048,-1.03208096407122
1.8528528528528527,-1.03171613783128
1.8576576576576576,-1.03135465264663
1.8624624624624624,-1.03099649288885
1.8672672672672672,-1.03064164274801
1.872072072072072,-1.03029008623713
1.8768768768768767,-1.02994180719651
1.8816816816816815,-1.02959678929805
1.8864864864864863,-1.02925501604964
1.8912912912912911,-1.02891647079945
1.896096096096096,-1.0285811367403
1.9009009009009008,-1.02824899691393
1.9057057057057056,-1.02792003421540
1.9105105105105105,-1.02759423139728
1.9153153153153153,-1.02727157107402
1.92012012,-1.02695203572618
1.9249249249249247,-1.0266356077048
1.9297297297297296,-1.02632226923554
1.9345345345345344,-1.026012002423
1.9393393393393392,-1.0257047892549
1.944144144144144,-1.02540061160636
1.9489489489489489,-1.02509945124403
1.9537537537537537,-1.02480128983032
1.9585585585585585,-1.02450610892756
1.9633633633633631,-1.02421389000213
1.968168168168168,-1.02392461442854
1.9729729729729728,-1.02363826349371
1.9777777777777776,-1.02335481840079
1.9825825825825825,-1.02307426027349
1.9873873873873873,-1.02279657015989
1.9921921921921921,-1.02252172903659
1.996996996996997,-1.02224971781265
2.001801801801802,-1.02198051733358
2.0066066066066064,-1.02171410838526
2.0114114114114114,-1.02145047169775
2.016216216216216,-1.02118958794931
2.021021021021021,-1.02093143777017
2.0258258258258257,-1.02067600174638
2.0306306306306308,-1.02042326042349
2.0354354354354354,-1.02017319431042
2.0402402402402404,-1.01992578388307
2.045045045045045,-1.01968100958807
2.0498498498498496,-1.01943885184637
2.0546546546546547,-1.0191992910569
2.0594594594594593,-1.01896230760002
2.0642642642642643,-1.01872788184122
2.069069069069069,-1.01849599413442
2.073873873873874,-1.01826662482557
2.0786786786786786,-1.01803975425594
2.0834834834834837,-1.0178153627656
2.0882882882882883,-1.01759343069658
2.093093093093093,-1.01737393839632
2.097897897897898,-1.01715686622082
2.1027027027027025,-1.0169421945378
2.1075075075075076,-1.01672990372991
2.112312312312312,-1.01651997419782
2.1171171171171173,-1.01631238636322
2.121921921921922,-1.01610712067189
2.126726726726727,-1.0159041575966
2.1315315315315315,-1.01570347764009
2.136336336336336,-1.01550506133788
2.141141141141141,-1.01530888926111
2.145945945945946,-1.01511494201927
