R_angstrom,E_CCSD_aug-cc-pVQZ_Eh
3.133867735470942,-1.0008195588274589
3.143486973947896,-1.000794556930853
3.15310621242485,-1.000770247718528
3.1627254509018035,-1.0007466121237134
3.1723446893787575,-1.0007236315868533
3.1819639278557115,-1.0007012880501784
3.1915831663326655,-1.000679563943758
3.2012024048096195,-1.0006584421639304
3.210821643286573,-1.0006379060771515
3.220440881763527,-1.0006179394987458
3.230060120240481,-1.0005985266772872
3.239679358717435,-1.0005796522942245
3.2492985971943886,-1.000561301441442
3.2589178356713426,-1.000543459619929
3.2685370741482966,-1.0005261127148508
3.2781563126252506,-1.0005092470093842
3.2877755511022047,-1.0004928491638923
3.297394789579158,-1.0004769061767964
3.307014028056112,-1.0004614054289416
3.3166332665330662,-1.0004463346318055
3.3262525050100202,-1.000431681833136
3.335871743486974,-1.000417435428427
3.345490981963928,-1.0004035841045231
3.355110220440882,-1.0003901168816083
3.364729458917836,-1.0003770230271067
3.37434869739479,-1.000364292148082
3.3839679358717434,-1.0003519141445774
3.3935871743486974,-1.0003398792838012
3.4032064128256514,-1.000328177659185
3.4128256513026054,-1.000316800399258
3.422444889779559,-1.0003057380828397
3.432064128256513,-1.0002949821719496
3.441683366733467,-1.000284524154147
3.451302605210421,-1.0002743554097118
3.460921843687375,-1.000264473370531
3.4705410821643286,-1.0002548541965488
3.4801603206412826,-1.000245506149716
3.4897795591182366,-1.000236416478057
3.4993987975951906,-1.0002275775914264
3.509018036072144,-1.0002189833753685
3.518637274549098,-1.0002106263601094
3.528256513026052,-1.0002024999139705
3.537875751503006,-1.0001945975848563
3.54749498997996,-1.000186913139562
3.5571142284569137,-1.0001794403657343
3.5667334669338677,-1.0001721735671987
3.5763527054108217,-1.0001651066433777
3.5859719438877757,-1.000158234262213
3.5955911823647293,-1.0001515508098306
3.6052104208416833,-1.0001450510087058
3.6148296593186373,-1.0001387296773494
3.6244488977955913,-1.0001325818068598
3.6340681362725453,-1.0001266025151756
3.643687374749499,-1.00012078702356
3.653306613226453,-1.0001151308272511
3.662925851703407,-1.0001096293380216
3.672545090180361,-1.0001042782248737
