R_angstrom,E_singlet_root_0,E_singlet_root_1,E_singlet_root_2,E_singlet_root_3,E_singlet_root_4,E_singlet_root_5,E_triplet_root_0,E_triplet_root_1,E_triplet_root_2,E_triplet_root_3,E_triplet_root_4,E_triplet_root_5
2.0090452261306533,-1.0214283522651886,-0.7070824985045586,-0.6475145099654133,-0.5357477887034577,-0.5005480167827918,-0.41156741845394496,-0.9908886164017516,-0.6385858045660415,-0.5406394949598767,-0.5027855938831619,-0.4429508215562237,-0.3615036951447822
2.033165829145729,-1.020142187897333,-0.7081193992160038,-0.6464441031852173,-0.5354173697714038,-0.5025277853609318,-0.41131495257440503,-0.9914792956080685,-0.6375771375603501,-0.542352315171688,-0.5034696944732786,-0.4447242054040211,-0.36183710536302166
2.057286432160804,-1.0189231021359864,-0.7090589922138084,-0.6453816316979922,-0.5351150114738433,-0.5044084397175309,-0.41111060033175506,-0.9920338606988578,-0.6366012955383882,-0.5439796700791493,-0.5043027591437459,-0.4462565968710902,-0.3621444507163175
2.0814070351758795,-1.0177686109348685,-0.7099021901735945,-0.6443319589444078,-0.5348409079291156,-0.5061922511537722,-0.41095153199925494,-0.9925543601990505,-0.6356589390607138,-0.5455225405507346,-0.5052820379623612,-0.4475565285909081,-0.3624260402643734
2.1055276381909547,-1.0166762215412093,-0.7106507154356974,-0.6432989784968637,-0.5345950935149593,-0.5078817175305675,-0.41083466870758767,-0.9930427372076533,-0.6347506208006215,-0.5469826247807322,-0.506400260594324,-0.44863607427996544,-0.3626822394901319
2.1296482412060302,-1.0156434456966714,-0.7113068884434525,-0.642285814298956,-0.5343774638919625,-0.5094795002358193,-0.4107567991162673,-0.9935008337704309,-0.6338767841147968,-0.5483621495509724,-0.5076463929032476,-0.449510313570207,-0.3629135546569665
2.1537688442211054,-1.0146678090373897,-0.7118734638590157,-0.6412949703833974,-0.5341877978742293,-0.5109883733134785,-0.41071467594135425,-0.9939303957555307,-0.6330377613812438,-0.5496637450182975,-0.5090065743686791,-0.4501965455240531,-0.3631206414202791
2.177889447236181,-1.0137468603377342,-0.7123535053540265,-0.640328445463352,-0.5340257776505886,-0.5124111830022764,-0.4107050904947517,-0.9943330762227052,-0.6322337724993095,-0.550890362625351,-0.510465131589731,-0.4507133922279907,-0.36330434185520266
2.2020100502512565,-1.012878179951001,-0.7127502888893649,-0.6393878212211831,-0.533891009195679,-0.5137508135074341,-0.41072493000443056,-0.9947104406265261,-0.6314649235836514,-0.5520452218948715,-0.5120055099958134,-0.4510799274266162,-0.36346570762464736
2.2261306532663316,-1.0120593874337842,-0.713067227541268,-0.6384743310368506,-0.5337830439373308,-0.5150101561218955,-0.4107712206772445,-0.995063970900622,-0.6307312060926076,-0.5531317781670545,-0.5136110809784454,-0.4513149299020699,-0.36360601842727314
2.250251256281407,-1.0112881483504865,-0.7133078127815039,-0.6375889140854495,-0.533701402635249,-0.5161920794230694,-0.41084115884982697,-0.9953950692247296,-0.6300324965828685,-0.5541537045361716,-0.5152657360160198,-0.45143632772039277,-0.36372678971816064
2.2743718592964823,-1.0105621802641924,-0.7134755684487433,-0.6367322584301682,-0.5336456022282321,-0.5172993988215107,-0.4109321321254316,-0.9957050616467564,-0.6293685573783134,-0.5551148834780635,-0.5169542823814552,-0.4514608054946065,-0.3638297702091691
2.298492462311558,-1.0098792579288887,-0.7135740146059535,-0.6359048357954258,-0.5336151860640471,-0.5183348443306689,-0.4110417320712919,-0.9959952023055593,-0.6287390381740835,-0.5560194057252862,-0.5186626607852225,-0.45140360510754585,-0.3639169567112477
2.3226130653266335,-1.009237217705611,-0.7136066391725033,-0.6351069300200265,-0.5336097573774714,-0.5193010261554474,-0.4111677598192219,-0.9962666763484394,-0.6281434786494573,-0.5568715733087972,-0.5203780230040966,-0.45127844303764036,-0.36399054540024717
2.3467336683417086,-1.0086339612323352,-0.713576875725948,-0.6343386606882362,-0.5336290150679239,-0.520200398644802,-0.4113082257489942,-0.996520603666845,-0.6275813123489469,-0.5576759048335944,-0.5220887107390391,-0.45109752336484626,-0.364052930634617
2.370854271356784,-1.0080674583830087,-0.7134880862404929,-0.6336000030661073,-0.5336727897101203,-0.5210352243719636,-0.4114613443189911,-0.996758042045994,-0.6270518717118247,-0.5584371408074311,-0.5237841716722649,-0.4508716098960351,-0.36410666577805423
2.3949748743718593,-1.0075357495562154,-0.7133435478045378,-0.6328908051932758,-0.5337410763343515,-0.5218075415811012,-0.41162552502589306,-0.9969799902737131,-0.6265543942958662,-0.5591602466773191,-0.5254548420928982,-0.45061013104680253,-0.36415442482414245
2.419095477386935,-1.0070369473377414,-0.7131464425661164,-0.6322108027726888,-0.5338340589797399,-0.5225191398354482,-0.41179936041003673,-0.9971873910806467,-0.6260880301307319,-0.5598504148467177,-0.5270920182075264,-0.45032130385033375,-0.36419896116873574
2.44321608040201,-1.006569237583817,-0.7128998503102102,-0.6315596323425932,-0.5339521206883524,-0.5231715500894161,-0.4119816119634718,-0.9973811341728481,-0.6256518500320886,-0.5605130436537362,-0.5286877322150628,-0.4500122349076425,-0.3642430520807932
2.4673366834170856,-1.0061308799742767,-0.7126067431908636,-0.6309368430948158,-0.5340958320460529,-0.5237660560129084,-0.4121711947335489,-0.9975620587161202,-0.6252448548838363,-0.5611537318025894,-0.5302346450920588,-0.449689065010795,-0.36428946514724836
2.4914572864321607,-1.0057202080849292,-0.7122699822319525,-0.6303419076105747,-0.5342659123661044,-0.524303732442363,-0.41236716133989093,-0.9977309561689335,-0.6248659853648775,-0.5617782270126261,-0.5317259648222563,-0.4493570668526494,-0.36434090530081653
2.5155778894472363,-1.0053356290292859,-0.7118923152819305,-0.6297742317139068,-0.5344631609052339,-0.5247855135703534,-0.41256868603373903,-0.9978885721803847,-0.6245141324864603,-0.562392374371397,-0.533155397005378,-0.4490207354008526,-0.3643999681935312
2.539698492462312,-1.0049756227185944,-0.7114763761636309,-0.6292331635880293,-0.5346883613317668,-0.5252122876799163,-0.41277504932603465,-0.9980356101225369,-0.6241881481545626,-0.5630020316957833,-0.5345171298106495,-0.44868387602721976,-0.364469113948706
2.563819095477387,-1.004638740787998,-0.7110246848046946,-0.628718002257877,-0.534942170136212,-0.5255850077781455,-0.4129856235987759,-0.9981727326188792,-0.6238868554382672,-0.5636129566115395,-0.5358058673620526,-0.44834969340769215,-0.36455061750545303
2.5879396984924625,-1.0043236052346571,-0.7105396481700714,-0.6282280055102196,-0.5352250064598801,-0.5259048007112672,-0.4131998599973572,-0.9983005632316773,-0.6236090593999374,-0.5642306691699266,-0.5370168836993009,-0.4480208561605342,-0.3646465629371992
2.6120603015075377,-1.004028906811337,-0.710023561846932,-0.6277623972990742,-0.5355369637702538,-0.5261730543981337,-0.41341727678803486,-0.9984196894414613,-0.6233535569013334,-0.5648602884567485,-0.5381461312622844,-0.4476995675214658,-0.36475881636709684
2.636180904522613,-1.0037534032163213,-0.7094786121561836,-0.6273203746667445,-0.5358777606106567,-0.5263914660228008,-0.41363744925914747,-0.9985306640351389,-0.6231191460447544,-0.5655063575488621,-0.5391903547254282,-0.4473876085676012,-0.3648890161829451
2.6603015075376883,-1.0034959171173072,-0.7089068786842381,-0.6269011141988493,-0.5362467385922456,-0.5265620430844713,-0.4138600011537048,-0.9986340072375042,-0.6229046348197024,-0.5661726702578688,-0.5401472238958276,-0.4470864129166271,-0.36503857236428017
2.684422110552764,-1.0032553340442356,-0.7083103371452752,-0.6265037780235743,-0.5366429041822727,-0.5266870608121017,-0.4140845975475083,-0.998730208247401,-0.622708849476493,-0.5668621218581953,-0.5410154350354799,-0.44679708915130006,-0.36520866241803535
2.708542713567839,-1.0030306001823575,-0.7076908624976228,-0.6261275193610784,-0.5370650012781399,-0.5267689890069979,-0.4143109390323092,-0.9988197271744726,-0.6225306408097365,-0.5675765976963436,-0.5417947921808149,-0.44652048165774694,-0.36540024490803646
2.7326633165829146,-1.0028207200939336,-0.7070502322496488,-0.625771487626454,-0.5375115972958923,-0.5268104056276848,-0.41453875702821585,-0.9989029964754113,-0.622368890752696,-0.5683169263604734,-0.5424862246786406,-0.4462572027504038,-0.3656140660414985
2.75678391959799,-1.0026247543938687,-0.7063901299002924,-0.6254348330898596,-0.5379811669039225,-0.5268139130184053,-0.41476781003150215,-0.9989804225312389,-0.6222225174144242,-0.56908289879869,-0.5430917435776974,-0.4460076684330246,-0.36585067385117404
2.7809045226130653,-1.0024418174012675,-0.7057121484676715,-0.6251167110983034,-0.5384721625578524,-0.5267820676459055,-0.41499788060027365,-0.9990523871084767,-0.6220904793520986,-0.5698733545921532,-0.5436143352812471,-0.445772129498166,-0.3661104329150129
