R_angstrom,E_root0,E_root1,E_root2,E_root3,E_root4,E_root5,E_root6
0.8060120240480961,-0.5844862265276608,0.03097775871836117,0.20653028080009855,0.20653028080010094,0.27067345818728594,0.4064719116086245,0.4452058857404854
0.8156312625250501,-0.58615425715291,0.021312021444895635,0.1996238471096874,0.19962384710969028,0.2640482876937891,0.3984558221838361,0.4354953848153681
0.8252505010020039,-0.587712715453099,0.011849566478538187,0.1928984314157694,0.19289843141577262,0.2575950194708769,0.3906291468107597,0.4276496856101898
0.8348697394789579,-0.5891667695034535,0.002584759531284453,0.18634769883595115,0.18634769883595687,0.2513075055558236,0.3829856075744675,0.4199739771494275
0.8444889779559117,-0.5905213213898736,-0.006487793810381004,0.17996560144558899,0.17996560144559193,0.24517988110552014,0.3755192009988449,0.41246226402479746
0.8541082164328657,-0.5917810228519443,-0.015373262988844227,0.17374636206422406,0.17374636206423,0.23920654837861216,0.36822418288771164,0.4051088289631057
0.8637274549098197,-0.5929502898633673,-0.024076606382839927,0.16768445950278638,0.16768445950278887,0.23338216183466698,0.361095054164374,0.39790821744555405
0.8733466933867735,-0.5940333162400282,-0.03260258417182138,0.16177461441132124,0.16177461441132268,0.22770161423429713,0.3541265476404536,0.3908552229781456
0.8829659318637275,-0.5950340863546956,-0.04095577024021757,0.15601177624437929,0.15601177624437973,0.22216002365755572,0.3473136156487049,0.3839448730472085
0.8925851703406813,-0.5959563870286377,-0.04914056319877713,0.15039111103139635,0.15039111103139713,0.21675272136548324,0.34065141847707586,0.37717241579057637
0.9022044088176353,-0.5968038186637736,-0.05716119659256702,0.14490798992994963,0.14490798992995058,0.21147524043759408,0.3341353135461615,0.3705333074053513
0.9118236472945891,-0.5975798056706654,-0.06502174835990548,0.13955797850340418,0.1395579785034054,0.206323305124397,0.32776084527565563,0.36402320030044977
0.9214428857715431,-0.5982876062429414,-0.07272614960166479,0.13433682666920876,0.13433682666921143,0.20129282086088174,0.3215237355892808,0.3576379319889566
0.9310621242484969,-0.5989303215261874,-0.08027819271428116,0.12924045926867306,0.12924045926867483,0.19637986489134057,0.3154198750113661,0.351373514703461
0.9406813627254509,-0.5995109042200467,-0.08768153893711972,0.12426496721316466,0.12426496721316616,0.19158067746185736,0.3094453143112229,0.34522612570788536
0.9503006012024049,-0.600032166656415,-0.0949397253594163,0.11940659916526547,0.11940659916526619,0.18689165353980985,0.3035962566550088,0.33919209827206764
0.9599198396793587,-0.6004967883854743,-0.10205617142910095,0.11466175371698223,0.11466175371698356,0.1823093350244277,0.2978690502273634,0.3332679132708565
0.9695390781563127,-0.6009073233056021,-0.10903418500273643,0.11002697203001821,0.11002697203002126,0.17783040341471457,0.292260181288442,0.3274501913668346
0.9791583166332665,-0.6012662063654869,-0.11587696797171831,0.10549893090609325,0.10549893090609708,0.17345167290447372,0.28676626763373164,0.3217356857353746
0.9887775551102205,-0.6015757598679988,-0.1225876214984597,0.10107443625785817,0.10107443625786061,0.16917008387635152,0.2813840524273515,0.3161212752910607
0.9983967935871743,-0.601838199401201,-0.1291691508925451,0.09675041695310999,0.09675041695311365,0.1649826967687763,0.2761103983814519,0.3106039583765493
1.0080160320641283,-0.6020556394204143,-0.13562447015527368,0.09252391900740914,0.09252391900741253,0.16088668629235237,0.2709422822565936,0.3051808468767325
1.017635270541082,-0.6022300985046046,-0.14195640621695815,0.08839210010153559,0.08839210010153853,0.1568793359730032,0.26587678966006145,0.2998491607239909
1.027254509018036,-0.6023635043070075,-0.14816770289658754,0.0843522244060369,0.08435222440603884,0.15295803300160032,0.2609111101214621,0.29460622276279447
1.03687374749499,-0.6024576982194525,-0.1542610245944206,0.0804016576963359,0.08040165769634017,0.14912026337076045,0.25604253242643976,0.28944945394461813
1.0464929859719438,-0.6025144397682521,-0.160238959751136,0.07653786269700452,0.07653786269700663,0.14536360728109016,0.2512684401915098,0.2843763688268168
1.0561122244488979,-0.6025354107583187,-0.16610402408272706,0.07275839473110973,0.07275839473111095,0.1416857348000794,0.246586307665005,0.27938457135132544
1.0657314629258516,-0.6025222191807587,-0.17185866361225827,0.06906089757143252,0.0690608975714338,0.13808440175825137,0.24199369574030172,0.274471750881372
1.0753507014028056,-0.6024764028988476,-0.17750525751316287,0.06544309951308092,0.0654430995130838,0.13455744586801555,0.2374882481698471,0.26963567847646064
