R_angstrom,E_singlet_root_0,E_singlet_root_1,E_singlet_root_2,E_singlet_root_3,E_singlet_root_4,E_singlet_root_5,E_singlet_root_6,E_singlet_root_7,E_singlet_root_8,E_singlet_root_9,E_singlet_root_10,E_triplet_root_0,E_triplet_root_1,E_triplet_root_2,E_triplet_root_3,E_triplet_root_4,E_triplet_root_5,E_triplet_root_6,E_triplet_root_7,E_triplet_root_8,E_triplet_root_9,E_triplet_root_10
0.8030150753768843,-1.1717080061784815,-0.7034472320770441,-0.5648471826035645,-0.48899640160626234,-0.31249679494026417,-0.2415298757715275,-0.14351425517332395,-0.01943664653642574,0.03347427577920603,0.0439922437058311,0.112378767439408,-0.8135272585387444,-0.6529008648185629,-0.5015501238464016,-0.2612498141255212,-0.1460415422565462,-0.11807986918044378,-0.1105446599335419,0.029941017547944426,0.07191384606638973,0.16366870775702835,0.19084953437200136
0.8271356783919597,-1.1698632384818008,-0.7068752317194524,-0.5691834494301724,-0.4917868625536528,-0.3169208626565361,-0.25654859223680515,-0.15900611974743728,-0.04312465403817156,0.01839162743690681,0.028070397737730346,0.09489421575069457,-0.823729638002475,-0.6578876942942271,-0.5075397328017641,-0.26780438571151766,-0.148868237392908,-0.13998384343631365,-0.11770918801134411,0.007451651392962222,0.04959546103939849,0.14581211346760636,0.17310882080159257
0.8512562814070352,-1.1675803540438405,-0.709667788735083,-0.5729119318823227,-0.4939594663804957,-0.3206886515289725,-0.2725431168757001,-0.17188595416131724,-0.06544400763719282,0.004335355857835621,0.013245704629958444,0.07777550224320184,-0.8333313971043489,-0.6621682527967249,-0.5127377725049539,-0.2740100787372628,-0.16083296755668863,-0.15091658989694456,-0.12379964420192313,-0.013813198839437102,0.02856049957478457,0.1290438039507072,0.15644836109519955
0.8753768844221106,-1.1649263671290584,-0.7118986378735004,-0.576109374673772,-0.4955924267123959,-0.3238732631848775,-0.28920601036280524,-0.18264383102868076,-0.08642126656487725,-0.008780462793397614,-0.000573928566528048,0.06047732175322951,-0.8423844843220061,-0.6658185579674265,-0.517224308679604,-0.27985869075310166,-0.18062597665210733,-0.1522876670821699,-0.1290816955930043,-0.033886533062045254,0.00872574078943722,0.11327621452638215,0.14077708159827224
0.8994974874371859,-1.1619596343063807,-0.7136325771775208,-0.5788426504662522,-0.49675650176317065,-0.3265388941065357,-0.30617160403802757,-0.19182031323494053,-0.10605216504265835,-0.02103292702886772,-0.013470807136525154,0.0426970764951925,-0.8509331480993657,-0.6689058840498606,-0.5210715928421578,-0.2853507941019169,-0.19941994322702794,-0.1530792275231765,-0.13376500069566077,-0.052760330537603206,-0.00998460366999665,0.09843086985896854,0.12601381530477213
0.9236180904522613,-1.1587310846281713,-0.7149267024586254,-0.5811707901717875,-0.497516739545538,-0.32874206165428166,-0.3231146099363419,-0.19992887308251872,-0.1242892277235228,-0.03249140531423822,-0.02551871818489382,0.024701077178277298,-0.8590153584895683,-0.6714898966712437,-0.5243444674517252,-0.29049484903429723,-0.21727009804681807,-0.15338559141300334,-0.13809111950248398,-0.07036088188294376,-0.02763986989916367,0.08443718366352898,0.11208601105580235
0.9477386934673366,-1.1552852525975612,-0.7158314555547964,-0.5831468131186177,-0.49793433568367873,-0.33978403316354755,-0.33053263904647745,-0.2074460696037156,-0.141024491867208,-0.043218473829381154,-0.036784006648429846,0.006938770311353926,-0.8666639716793483,-0.6736236213411648,-0.5271009409224405,-0.2953067990775585,-0.23422503152783192,-0.15329705193368348,-0.14239092120515406,-0.08649904097280947,-0.04430374372462076,0.07123145263486219,0.09892865788750999
0.971859296482412,-1.1516611502029583,-0.7163915149122654,-0.5848192826888444,-0.49806880688148236,-0.355997377441469,-0.33195473215726445,-0.21483783051654437,-0.1560732300989891,-0.0532707286032047,-0.047326491565114814,-0.01030150013872655,-0.8739076792207735,-0.6753542734464014,-0.5293927963217283,-0.2998113660845019,-0.25032410947859784,-0.1528990079686614,-0.14717291107327757,-0.10078578625153944,-0.06003490902611808,0.05875600543104198,0.08648339767105051
0.9959798994974873,-1.147893007060508,-0.7166465577469016,-0.5862336168412156,-0.4979807847856915,-0.3716213998710254,-0.33304742454179004,-0.22257105939543054,-0.16918312871770835,-0.06269949195228142,-0.05720024968680615,-0.026884950015336195,-0.8807717781763534,-0.676723971780702,-0.5312661782028129,-0.3040475251231759,-0.26559161663673214,-0.15318202782227963,-0.1522710040810743,-0.11257658331035891,-0.07488756350538228,0.04695848132983654,0.07469780489687872
1.0201005025125627,-1.144010901663962,-0.71663191413891,-0.5874332249133637,-0.49773594420580347,-0.38655177681750086,-0.3338454124572201,-0.2310508886774777,-0.18011625046972735,-0.07155142960569871,-0.06645428839055079,-0.042758017154950534,-0.8872787930050977,-0.6777703559873877,-0.5327621447914391,-0.30808686778982286,-0.2800183577056452,-0.16113548011329093,-0.15148584846222313,-0.12123858128850529,-0.08891182591492386,0.03579121383803091,0.0635248251512186
