R_angstrom,E_root0,E_root1,E_root2,E_root3,E_root4,E_root5,E_root6,E_root7,E_root8,E_root9,E_root10
2.5278557114228457,-0.528246551,-0.472328666,-0.112231584,-0.112231584,-0.09054753,-0.059186977,-0.027851975,-0.010143898,-0.010143898,0.10717270419275823,0.1383166505120096
2.5374749498997997,-0.527907541,-0.472764371,-0.11244383,-0.11244383,-0.091652813,-0.059611824,-0.028486814,-0.010915011,-0.010915011,0.10632106133401549,0.1377742559529604
2.5470941883767537,-0.527571827,-0.473193272,-0.112651241,-0.112651241,-0.092746889,-0.060032309,-0.029115767,-0.011679337,-0.011679337,0.10547143448077836,0.1372328675005341
2.5567134268537073,-0.52723939,-0.473615478,-0.112853878,-0.112853878,-0.093829817,-0.060448495,-0.029738907,-0.01243695,-0.01243695,0.1046237207479206,0.1366924913541478
2.5663326653306613,-0.526910216,-0.474031095,-0.113051802,-0.113051802,-0.094901658,-0.060860444,-0.030356305,-0.013187918,-0.013187918,0.10377781991491404,0.13615313639814827
2.5759519038076153,-0.526584288,-0.474440227,-0.113245073,-0.113245073,-0.095962472,-0.061268213,-0.03096803,-0.01393231,-0.01393231,0.10293363450121489,0.13561481407617304
2.5855711422845693,-0.526261588,-0.474842978,-0.113433749,-0.113433749,-0.097012322,-0.061671863,-0.031574151,-0.014670195,-0.014670195,0.10209106983735002,0.13507753826575392
2.5951903807615233,-0.525942099,-0.475239449,-0.113617888,-0.113617888,-0.098051271,-0.062071448,-0.032174734,-0.01540164,-0.01540164,0.10125003413114222,0.13454132515360268
2.604809619238477,-0.525625804,-0.47562974,-0.113797548,-0.113797548,-0.099079382,-0.062467024,-0.032769848,-0.016126711,-0.016126711,0.100410439,0.13400619311190565
2.614428857715431,-0.525312685,-0.476013948,-0.113972784,-0.113972784,-0.10009672,-0.062858645,-0.033359556,-0.016845473,-0.016845473,0.099572197,0.1334721625759971
2.624048096192385,-0.525002725,-0.476392169,-0.114143652,-0.114143652,-0.101103349,-0.063246362,-0.033943924,-0.017557991,-0.017557991,0.098735227,0.13293925592367556
2.633667334669339,-0.524695905,-0.476764499,-0.114310206,-0.114310206,-0.102099336,-0.063630227,-0.034523015,-0.018264329,-0.018264329,0.097899449,0.132407497
2.6432865731462925,-0.524392208,-0.47713103,-0.1144725,-0.1144725,-0.103084745,-0.064010289,-0.035096891,-0.018964549,-0.018964549,0.097064786,0.13187691278399616
2.6529058116232465,-0.524091614,-0.477491855,-0.114630587,-0.114630587,-0.104059644,-0.064386599,-0.035665615,-0.019658713,-0.019658713,0.096231164,0.13134752970874614
2.6625250501002005,-0.523794106,-0.477847062,-0.114784519,-0.114784519,-0.105024099,-0.064759203,-0.036229247,-0.020346883,-0.020346883,0.095398514,0.1308193771165968
2.6721442885771545,-0.523499665,-0.478196741,-0.114934347,-0.114934347,-0.105978177,-0.065128149,-0.036787847,-0.021029118,-0.021029118,0.094566769,0.13029248536821625
2.6817635270541085,-0.523208271,-0.478540978,-0.115080121,-0.115080121,-0.106921945,-0.065493483,-0.037341473,-0.021705479,-0.021705479,0.093735863,0.12976688609453899
2.691382765531062,-0.522919906,-0.47887986,-0.115221893,-0.115221893,-0.107855471,-0.065855249,-0.037890183,-0.022376024,-0.022376024,0.092905738,0.12924261209562332
2.701002004008016,-0.52263455,-0.47921347,-0.11535971,-0.11535971,-0.108778823,-0.066213492,-0.038434036,-0.023040812,-0.023040812,0.092076335,0.12871969724305138
2.710621242,-0.522352185,-0.479541892,-0.115493621,-0.115493621,-0.109692069,-0.066568256,-0.038973086,-0.023699899,-0.023699899,0.0912476,0.12819817638607922
2.720240480961924,-0.522072791,-0.479865207,-0.115623674,-0.115623674,-0.110595277,-0.066919583,-0.039507391,-0.024353342,-0.024353342,0.090419483,0.12767808526166985
2.7298597194388776,-0.521796347,-0.480183495,-0.115749916,-0.115749916,-0.111488515,-0.067267514,-0.040037003,-0.025001198,-0.025001198,0.089591935,0.12715946040842335
2.7394789579158316,-0.521522835,-0.480496836,-0.115872393,-0.115872393,-0.112371851,-0.067612091,-0.040561977,-0.025643521,-0.025643521,0.088764912,0.12664233908456418
2.7490981963927856,-0.521252235,-0.480805305,-0.115991151,-0.115991151,-0.113245355,-0.067953355,-0.041082367,-0.026280365,-0.026280365,0.087938372,0.12612675918996658
2.7587174348697396,-0.520984527,-0.481108981,-0.116106236,-0.116106236,-0.114109095,-0.068291344,-0.041598224,-0.026911785,-0.026911785,0.087112277,0.12561275919227452
2.7683366733466936,-0.520719691,-0.481407938,-0.116217691,-0.116217691,-0.114963139,-0.068626099,-0.0421096,-0.027537834,-0.027537834,0.086286592,0.1251003780571172
2.777955911823647,-0.520457706,-0.481702251,-0.11632556,-0.11632556,-0.115807557,-0.068957656,-0.042616546,-0.028158563,-0.028158563,0.085461284,0.12458965518239513
2.787575150300601,-0.520198554,-0.48199199,-0.116642416,-0.116429888,-0.116429888,-0.069286054,-0.043119111,-0.028774026,-0.028774026,0.084636324,0.12408063033664574
2.797194388777555,-0.519942212,-0.482277229,-0.117467787,-0.116530716,-0.116530716,-0.069611329,-0.043617345,-0.029384272,-0.029384272,0.083811686,0.12357334360138927
2.8068136272545092,-0.519688662,-0.482558037,-0.118283736,-0.116628087,-0.116628087,-0.069933519,-0.044111298,-0.029989353,-0.029989353,0.082987345,0.12306783531742926
2.816432865731463,-0.519437883,-0.482834485,-0.119090334,-0.116722042,-0.116722042,-0.070252658,-0.044601015,-0.030589318,-0.030589318,0.082163282,0.12256414603501395
2.826052104208417,-0.519189854,-0.483106638,-0.119887648,-0.116812623,-0.116812623,-0.070568783,-0.045086545,-0.031184217,-0.031184217,0.081339478,0.12206231646781095
2.835671342685371,-0.518944554,-0.483374566,-0.120675748,-0.11689987,-0.11689987,-0.070881926,-0.045567935,-0.031774098,-0.031774098,0.080515918,0.1215623874504707
2.845290581162325,-0.518701965,-0.483638333,-0.121454701,-0.116983823,-0.116983823,-0.071192124,-0.046045229,-0.032359009,-0.032359009,0.07969259,0.12106439989986652
2.854909819639279,-0.518462064,-0.483898005,-0.122224577,-0.117064522,-0.117064522,-0.071499408,-0.046518474,-0.032938998,-0.032938998,0.078869482,0.1205683947796722
2.8645290581162324,-0.518224831,-0.484153645,-0.122985443,-0.117142007,-0.117142007,-0.071803812,-0.046987714,-0.033514112,-0.033514112,0.078046588,0.12007441306831372
2.8741482965931864,-0.517990246,-0.484405316,-0.123737368,-0.117216314,-0.117216314,-0.072105369,-0.047452992,-0.034084396,-0.034084396,0.077223902,0.11958249573005059
2.8837675350701404,-0.517758289,-0.48465308,-0.12448042,-0.117287484,-0.117287484,-0.07240411,-0.047914352,-0.034649898,-0.034649898,0.076401421,0.11909268368910086
2.8933867735470944,-0.517528937,-0.484896998,-0.125214667,-0.117355553,-0.117355553,-0.072700066,-0.048371837,-0.035210662,-0.035210662,0.075579145,0.11860501780663607
2.903006012024048,-0.517302171,-0.485137129,-0.125940177,-0.117420559,-0.117420559,-0.072993269,-0.048825488,-0.035766732,-0.035766732,0.074757075,0.11811953886049087
2.912625250501002,-0.51707797,-0.485373533,-0.126657017,-0.117482539,-0.117482539,-0.073283748,-0.049275348,-0.036318153,-0.036318153,0.073935215,0.1176362875274343
2.922244488977956,-0.516856313,-0.485606266,-0.127365255,-0.117541529,-0.117541529,-0.073571534,-0.049721456,-0.036864968,-0.036864968,0.07311357,0.1171553043678404
2.931863727,-0.516637179,-0.485835387,-0.128064959,-0.117597567,-0.117597567,-0.073856657,-0.050163854,-0.037407222,-0.037407222,0.072292149,0.11667662981261552
2.941482965931864,-0.516420549,-0.486060951,-0.128756194,-0.117650686,-0.117650686,-0.074139144,-0.050602581,-0.037944955,-0.037944955,0.071470959,0.11620030415218516
2.9511022044088175,-0.5162064,-0.486283014,-0.12943903,-0.117700923,-0.117700923,-0.074419024,-0.051037677,-0.038478211,-0.038478211,0.070650013,0.11572636752739679
2.9607214428857715,-0.515994713,-0.486501629,-0.130113531,-0.117748313,-0.117748313,-0.074696327,-0.051469179,-0.03900703,-0.03900703,0.069829324,0.11525485992219857
2.9703406813627256,-0.515785467,-0.48671685,-0.130779765,-0.117792891,-0.117792891,-0.074971078,-0.051897127,-0.039531455,-0.039531455,0.069008906,0.11478582115791267
2.9799599198396796,-0.51557864,-0.48692873,-0.131437798,-0.11783469,-0.11783469,-0.075243305,-0.052321557,-0.040051525,-0.040051525,0.068188776,0.11431929088892609
