R_angstrom,E_root_0,E_root_1,E_root_2,E_root_3,E_root_4,E_root_5,E_root_6,E_root_7,E_root_8,E_root_9
2.0814070351758795,-1.0177686113118016,-0.7099021912827655,-0.6443319600352059,-0.5348409076669045,-0.5061922515344633,-0.4109515327026194,-0.3221881088151636,-0.28180752820538246,-0.22330300748204535,-0.20094766640037387
2.1055276381909547,-1.0166762218899497,-0.710650716557752,-0.6432989796386044,-0.534595093933668,-0.5078817179126249,-0.41083466939831204,-0.3235333880525362,-0.2803768815668626,-0.22454568147939563,-0.201431600975866
2.1296482412060302,-1.0156434460178976,-0.7113068895596993,-0.6422858154786882,-0.5343774643199664,-0.5094795006013139,-0.41075679979024415,-0.32479128052687545,-0.27895920835361165,-0.22572991099086803,-0.201878410468325
2.1537688442211054,-1.0146678093350863,-0.7118734649584121,-0.6412949715981257,-0.5341877983122622,-0.510988373663837,-0.4107146765942574,-0.3259662376617778,-0.2775545878843104,-0.22685781182612424,-0.20229045361151315
2.177889447236181,-1.0137468606157565,-0.712353506428529,-0.6403284467096468,-0.5340257780994608,-0.5124111833410693,-0.4107050911221025,-0.32706261749789645,-0.27616308082438545,-0.22793184214972959,-0.20266995952024172
2.2020100502512565,-1.0128781802127678,-0.7127502899332943,-0.6393878224950549,-0.5338910096562666,-0.5137508138389338,-0.41072493060230186,-0.32808472004654965,-0.27478473138054205,-0.22895477079699758,-0.20301903820947523
2.2261306532663316,-1.0120593876821926,-0.713067228550651,-0.6384743323336884,-0.5337830444102849,-0.515010156449963,-0.4107712212427531,-0.32903682330129025,-0.27341957725961974,-0.22992964171494354,-0.20333968534975003
2.250251256281407,-1.0112881485879313,-0.7133078137535556,-0.6375889154000446,-0.5337014031209935,-0.5161920797504076,-0.4108411593814303,-0.32992321746865394,-0.2720676572291907,-0.23085973612949734,-0.20363378820285383
2.2743718592964823,-1.0105621804926614,-0.7134755693815069,-0.6367322597568266,-0.5336456027270271,-0.5172993991492787,-0.4109321326230803,-0.3307482348634119,-0.2707290177819392,-0.23174853378506394,-0.20390313148040434
2.298492462311558,-1.0098792581582656,-0.7135740154998269,-0.6359048371286549,-0.533615186576083,-0.5183348446639373,-0.41104173253737075,-0.3315162730004866,-0.26940371867625634,-0.2325996744084275,-0.20414940338445065
